"COUNTRY","Country","KEY_IND_PC","Key indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,7.238,,
"TUR","Turkey","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,7.24,,
"TUR","Turkey","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,7.318,,
"TUR","Turkey","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,7.733,,
"MLT","Malta","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2010","2010","PC","Percentage","0","Units",,,6.129,,
"PER","Peru","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2011","2011","PC","Percentage","0","Units",,,3.551,,
"PER","Peru","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2012","2012","PC","Percentage","0","Units",,,3.616,,
"PER","Peru","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2013","2013","PC","Percentage","0","Units",,,3.707,"P","Provisional value"
"PER","Peru","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2014","2014","PC","Percentage","0","Units",,,3.779,"P","Provisional value"
"PER","Peru","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2015","2015","PC","Percentage","0","Units",,,3.861,,
"PER","Peru","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2016","2016","PC","Percentage","0","Units",,,3.9,"E","Estimated value"
"PER","Peru","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2017","2017","PC","Percentage","0","Units",,,3.9,"E","Estimated value"
"PER","Peru","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2018","2018","PC","Percentage","0","Units",,,3.9,"E","Estimated value"
"PER","Peru","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,3.22,,
"PER","Peru","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,3.23,,
"PER","Peru","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,3.22,,
"PER","Peru","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,3.23,,
"PER","Peru","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,3.82,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,3.2,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,3.3,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,3.1,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,3.1,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,3.3,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,3.2,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,3.2,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,3.2,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,3.2,,
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,3.4,"P","Provisional value"
"SWE","Sweden","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,3.4,"P","Provisional value"
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,4.249,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,4.139,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,4.115,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,4.215,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,4.248,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,4.348,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,4.349,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,4.341,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,4.355,,
"USA","United States","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,4.321,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,2.842,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,2.782,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,2.642,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,2.667,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,2.784,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,2.804,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,2.9,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,3.032,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,2.987,,
"AUS","Australia","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,3.053,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,1.957,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,1.967,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,1.968,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,1.956,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,1.972,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,1.939,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,1.935,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,1.965,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,2.006,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,2.029,,
"CAN","Canada","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2018","2018","PC","Percentage","0","Units",,,2.1,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,2.368,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,2.488,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,2.438,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,2.438,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,2.644,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,2.78,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,2.645,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,2.659,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,2.814,,
"CZE","Czech Republic","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,2.835,,
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,1.683,,
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,1.975,,
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,1.453,,
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,1.473,,
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,1.685,"B","Break"
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,1.886,,
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,1.874,,
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,1.931,"B","Break"
"DNK","Denmark","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,2.36,,
"FIN","Finland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,2.431,,
"FIN","Finland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,2.514,,
"FIN","Finland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,2.463,,
"FIN","Finland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,2.444,,
"FIN","Finland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,2.45,,
"FIN","Finland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,2.46,,
"FIN","Finland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,2.557,"P","Provisional value"
"DEU","Germany","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,4.528,,
"DEU","Germany","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,4.739,,
"DEU","Germany","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,4.796,,
"DEU","Germany","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,4.207,,
"DEU","Germany","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,3.863,,
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,5.517,,
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,4.739,,
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,4.915,,
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,4.674,"P","Provisional value"
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,4.864,"P","Provisional value"
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,5.879,"P","Provisional value"
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,6.338,"P","Provisional value"
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,6.449,"P","Provisional value"
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,6.259,"P","Provisional value"
"GRC","Greece","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,6.799,"P","Provisional value"
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,5.33,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,5.292,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,5.297,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,5.535,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,5.758,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,6.096,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,6.334,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,6.44,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,6.718,,
"HUN","Hungary","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,6.742,,
"ITA","Italy","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,5.715,,
"ITA","Italy","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,5.902,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,8.32,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,8.513,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,8.355,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,8.19,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,8.2,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,8.515,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,8.496,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,8.798,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,8.708,,
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,8.694,"P","Provisional value"
"MEX","Mexico","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2018","2018","PC","Percentage","0","Units",,,8.748,"P","Provisional value"
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,3.152,,
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,3.177,,
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,3.294,,
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,3.421,,
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,3.688,,
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,3.953,,
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,4.173,,
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,4.297,,
"NLD","Netherlands","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2018","2018","PC","Percentage","0","Units",,,4.394,"P","Provisional value"
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,5.713,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,5.242,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,5.282,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,5.167,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,5.131,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,5.16,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,5.102,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,5.676,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,6.21,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,5.836,,
"NZL","New Zealand","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2018","2018","PC","Percentage","0","Units",,,5.863,,
"PRT","Portugal","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,6.463,"B","Break"
"PRT","Portugal","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,6.681,,
"PRT","Portugal","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,6.866,"B","Break"
"PRT","Portugal","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,7.69,,
"PRT","Portugal","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2018","2018","PC","Percentage","0","Units",,,7.992,,
"SWE","Sweden","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,2.964,,
"SWE","Sweden","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,2.961,,
"SWE","Sweden","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,2.876,,
"SWE","Sweden","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,2.939,"P","Provisional value"
"SWE","Sweden","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2018","2018","PC","Percentage","0","Units",,,2.954,"P","Provisional value"
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,2.925,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,2.895,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,2.896,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,2.89,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,2.876,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,2.835,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,2.803,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,2.808,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,2.843,,
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,2.878,"P","Provisional value"
"CHE","Switzerland","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2018","2018","PC","Percentage","0","Units",,,2.877,"P","Provisional value"
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,3.438,,
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,3.492,,
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,3.408,,
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,3.638,,
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,3.745,,
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,3.709,,
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,3.64,"B","Break"
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,3.98,"B","Break"
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,3.839,"B","Break"
"GBR","United Kingdom","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,3.23,"B","Break"
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,2.809,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,2.662,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,2.705,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,2.791,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,2.786,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2013","2013","PC","Percentage","0","Units",,,2.88,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2014","2014","PC","Percentage","0","Units",,,2.895,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2015","2015","PC","Percentage","0","Units",,,2.99,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2016","2016","PC","Percentage","0","Units",,,2.986,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2017","2017","PC","Percentage","0","Units",,,2.994,,
"USA","United States","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2018","2018","PC","Percentage","0","Units",,,2.899,,
"CHL","Chile","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2008","2008","PC","Percentage","0","Units",,,3.551,"P","Provisional value"
"CHL","Chile","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2009","2009","PC","Percentage","0","Units",,,3.434,"P","Provisional value"
"CHL","Chile","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2010","2010","PC","Percentage","0","Units",,,3.162,"P","Provisional value"
"CHL","Chile","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2011","2011","PC","Percentage","0","Units",,,3.131,"P","Provisional value"
"CHL","Chile","KEYIND_TOURGVAPC","Tourism GVA (direct) as % of total GVA","2012","2012","PC","Percentage","0","Units",,,3.212,"P","Provisional value"
